Fase,Día Después Siembra,Semana,N,P2O5,K20,MgO,Ca,B Gramos/Ha,Relación N:K N/(K2O/3.36),Relación Ca:Mg (1:0.5) (CaO/1.39)/MgO,Relación K:Ca (1:1)     (CaO/1.19)/K2O,Columna_12
,28.0,4,1.0772658730426454,0.37397975999999994,1.39320475095648,0.23844824228919204,0.8294124047726684,12.2222,2.6,0.4,0.5,
,29.0,5,1.5295698852409678,0.531,1.978159788,0.3385638213564311,1.177651932110676,12.2222,2.6000000000000005,0.4,0.49999999999999994,
,30.0,5,1.5295698852409678,0.531,1.978159788,0.3385638213564311,1.177651932110676,12.2222,2.6000000000000005,0.4,0.49999999999999994,
,31.0,5,1.5295698852409678,0.531,1.978159788,0.3385638213564311,1.177651932110676,12.2222,2.6000000000000005,0.4,0.49999999999999994,
,32.0,5,1.5295698852409678,0.531,1.978159788,0.3385638213564311,1.177651932110676,12.2222,2.6000000000000005,0.4,0.49999999999999994,
,33.0,5,1.5295698852409678,0.531,1.978159788,0.3385638213564311,1.177651932110676,17.3149,2.6000000000000005,0.4,0.49999999999999994,
,34.0,5,1.5295698852409678,0.531,1.978159788,0.3385638213564311,1.177651932110676,17.3149,2.6000000000000005,0.4,0.49999999999999994,
,35.0,5,1.5295698852409678,0.531,1.978159788,0.3385638213564311,1.177651932110676,17.3149,2.6000000000000005,0.4,0.49999999999999994,
,36.0,6,1.5295698852409678,0.531,1.978159788,0.3385638213564311,1.177651932110676,17.3149,2.6000000000000005,0.4,0.49999999999999994,
,37.0,6,1.5295698852409678,0.531,1.978159788,0.3385638213564311,1.177651932110676,17.3149,2.6000000000000005,0.4,0.49999999999999994,
,38.0,6,1.5295698852409678,0.531,1.978159788,0.3385638213564311,1.177651932110676,17.3149,2.6000000000000005,0.4,0.49999999999999994,
,39.0,6,1.5295698852409678,0.531,1.978159788,0.3385638213564311,1.177651932110676,17.3149,2.6000000000000005,0.4,0.49999999999999994,
